length_x,length_y,cmd_raw_x,cmd_raw_y
73,1,21.9143653930567,0.649923200000393
70,2,21.0253777645617,0.792157640000078
67,2,20.1248458983669,0.800703928000016
63,2,18.9336281796734,0.800095385600002
60,2.99999999999999,18.0242772359347,0.942192077119999
57,3,17.1247248471869,0.950710815423999
54,3,16.2247689694374,0.9500967630848
51,3,15.3247777938875,0.950019352616959
48,3.99999999999999,14.4247795587775,1.09217687052339
45,4,13.5247799117555,1.10070777410468
40,4,12.0424499823511,1.10009615482094
37,3.99999999999999,11.1237691964702,1.10001923096419
37,3.99999999999999,11.098163639294,1.10000384619284
34,5,10.2262739278588,1.24217376923857
32,5,9.61610758557176,1.25070715384771
29,5,8.72531791711435,1.25009603076954
27,5,8.11600718342287,1.25001920615391
24,5,4.12172844255961,1.25000384123078
19,4.99999999999999,3.38675428851191,1.25000076824615
19,4.99999999999999,3.34612505770239,1.25000015364923
17,5,3.06510601154048,1.25000003072985
15,6,2.7641304023081,1.39217300614597
14,5.99999999999999,2.60619908046162,1.40070700122919
12,5.99999999999999,2.31471221609232,1.40009600024584
11,5.99999999999999,2.15627004321847,1.40001920004917
9,6,1.86472640864369,1.40000384000983
7.99999999999999,6,1.70627288172874,1.40000076800197
7,5.99999999999998,1.55689997634575,1.40000015360039
6,6.99999999999999,1.40697999526915,1.54217303072008
4.99999999999999,7,1.25699599905383,1.55070700614402
143,4,23,1.14037700122881
142,4,23,1.10125820024576
141,3,23,0.958214840049152
141,3,23,0.94937056800983
141,3,23,0.949919513601966
140,2,23,0.807810902720394
139,2,23,0.799289780544079
137,2,23,0.799903356108816
135,2,23,0.799980671221763
133,2,23,0.799996134244353
131,2,23,0.79999922684887
129,2,23,0.799999845369774
127,2,23,0.799999969073955
124,2,23,0.799999993814791
122,3,23,0.942172998762958
119,3,23,0.950706999752592
117,3,23,0.950095999950518
114,3,23,0.950019199990104
111,3,23,0.950003839998021
108,3,23,0.950000767999604
105,4,23,1.09217315359992
102,4,23,1.10070703071998
99,4,23,1.100096006144
96,5,23,1.2421922012288
93,5,23,1.25071084024576
90,6,23,1.39226976804915
87,6,23,1.40072635360983
84,6,23,1.40009987072197
80,7,23,1.54219297414439
77,7,23,1.55071099482888
74,8,22.2247243200002,1.69226979896578
71,8,21.324768864,1.70072635979315
67,9,20.1336127728,1.84227287195863
64,9,19.22427415456,1.85072697439173
60,10,18.033559230912,1.99227299487834
57,11,17.1242634461824,2.14289999897567
54,11,16.2247220892365,2.15080699979513
