T_REL,T_ABS,RADAR_POS_X,RADAR_POS_Y,RADAR_POS_Z,TARGET_POS_X,TARGET_POS_Y,TARGET_POS_Z,CMD_SPEED_X,CMD_SPEED_Y,CMD_SPEED_Z,ERROR_X,ERROR_Y,ERROR_Z,qw,qx,qy,qz,rt_tar_vel_x,rt_tar_vel_y
727.681,727.681,-12,117,143,0,125,140,1,0,0,12,8,-3,0.0208,0.0025,-0.0051,0.9998,0,0
727.781,727.781,-13,117,143,0,125,140,1,0,0,13,8,-3,0.0208,0.0023,-0.0052,0.9998,0,0
727.881,727.881,-13,117,142,0,125,140,1,0,0,13,8,-2,0.0212,0.002,-0.005,0.9998,0,0
727.981,727.981,-13,117,142,0,125,140,1,0,0,13,8,-2,0.0211,0.0017,-0.0048,0.9998,0,0
728.081,728.081,-14,117,142,0,125,140,1,0,0,14,8,-2,0.0206,0.0019,-0.0042,0.9998,0,0
728.181,728.181,-14,117,142,0,125,140,1,0,0,14,8,-2,0.0204,0.0021,-0.0036,0.9998,0,0
728.281,728.281,-14,117,142,0,125,140,1,0,0,14,8,-2,0.0201,0.0026,-0.0026,0.9998,0,0
728.381,728.381,-14,117,142,0,125,140,1,0,0,14,8,-2,0.0202,0.0033,-0.0019,0.9998,0,0
728.481,728.481,-14,116,142,0,125,140,1,0,0,14,9,-2,0.0202,0.0033,-0.0019,0.9998,0,0
728.581,728.581,-15,116,142,0,125,140,1,0,0,15,9,-2,0.0211,0.0041,0.0001,0.9998,0,0
728.681,728.681,-14,116,142,0,125,140,1,0,0,14,9,-2,0.021,0.004,0.0011,0.9998,0,0
728.781,728.781,-15,116,142,0,125,140,1,0,0,15,9,-2,0.0206,0.0038,0.0025,0.9998,0,0
728.881,728.881,-15,116,142,0,125,140,1,0,0,15,9,-2,0.0201,0.0036,0.0038,0.9998,0,0
728.981,728.981,-15,116,142,0,125,140,1,0,0,15,9,-2,0.0196,0.0036,0.0043,0.9998,0,0
729.081,729.081,-15,115,142,0,125,140,1,0,0,15,10,-2,0.0193,0.0038,0.005,0.9998,0,0
729.181,729.181,-15,115,141,0,125,140,1,0,0,15,10,-1,0.0193,0.0038,0.005,0.9998,0,0
729.281,729.281,-15,114,141,0,125,140,1,0,0,15,11,-1,0.0193,0.0039,0.0052,0.9998,0,0
729.381,729.381,-15,114,141,0,125,140,1,0,0,15,11,-1,0.0194,0.0041,0.0054,0.9998,0,0
729.481,729.481,-16,114,141,0,125,140,1,0,0,16,11,-1,0.0197,0.0044,0.0053,0.9998,0,0
729.581,729.581,-15,114,141,0,125,140,1,0,0,15,11,-1,0.02,0.0045,0.0049,0.9998,0,0
729.681,729.681,-15,114,141,0,125,140,1,0,0,15,11,-1,0.0201,0.0043,0.0041,0.9998,0,0
729.781,729.781,-15,113,141,0,125,140,1,0,0,15,12,-1,0.0206,0.0044,0.0034,0.9998,0,0
729.891,729.891,-15,113,141,0,125,140,1,0,0,15,12,-1,0.021,0.0049,0.0015,0.9998,0,0
729.991,729.991,-15,113,141,0,125,140,1,0,0,15,12,-1,0.021,0.005,0.0007,0.9998,0,0
730.091,730.091,-15,112,141,0,125,140,1,0,0,15,13,-1,0.0209,0.005,-0.0002,0.9998,0,0
730.191,730.191,-15,112,141,0,125,140,1,0,0,15,13,-1,0.0204,0.0046,-0.0009,0.9998,0,0
730.291,730.291,-15,112,141,0,125,140,1,0,0,15,13,-1,0.0198,0.0037,-0.0013,0.9998,0,0
730.391,730.391,-15,111,141,0,125,140,1,0,0,15,14,-1,0.0195,0.0033,-0.0014,0.9998,0,0
730.491,730.491,-15,111,141,0,125,140,1,0,0,15,14,-1,0.0191,0.003,-0.0017,0.9998,0,0
730.591,730.591,-15,111,141,0,125,140,1,0,0,15,14,-1,0.0187,0.0027,-0.0019,0.9998,0,0
730.691,730.691,-14,111,141,0,125,140,1,0,0,14,14,-1,0.0182,0.0029,-0.0021,0.9998,0,0
730.791,730.791,-14,111,141,0,125,140,1,0,0,14,14,-1,0.0178,0.0027,-0.0021,0.9998,0,0
730.891,730.891,-14,111,142,0,125,140,1,0,0,14,14,-2,0.0178,0.0028,-0.0019,0.9998,0,0
730.991,730.991,-14,111,142,0,125,140,1,0,0,14,14,-2,0.0184,0.003,-0.0013,0.9998,0,0
731.091,731.091,-14,110,142,0,125,140,1,0,0,14,15,-2,0.019,0.0032,-0.0004,0.9998,0,0
731.191,731.191,-14,110,142,0,125,140,1,0,0,14,15,-2,0.0191,0.0032,0.0007,0.9998,0,0
731.291,731.291,-14,110,142,0,125,140,1,0,0,14,15,-2,0.0189,0.003,0.002,0.9998,0,0
731.391,731.391,-14,109,142,0,125,140,1,0,0,14,16,-2,0.0188,0.0029,0.0032,0.9998,0,0
731.491,731.491,-13,109,142,0,125,140,1,2,0,13,16,-2,0.0188,0.0022,0.0045,0.9998,1,1
731.591,731.591,-13,109,142,0,125,140,1,2,0,13,16,-2,0.019,0.0017,0.0055,0.9998,1,1
731.691,731.691,-13,109,142,0,125,140,1,0,0,13,16,-2,0.019,0.0015,0.0056,0.9998,0,0
731.791,731.791,-13,108,142,0,125,140,1,0,0,13,17,-2,0.0187,0.002,0.0057,0.9998,0,0
731.891,731.891,-12,108,142,0,125,140,1,0,0,12,17,-2,0.0187,0.0024,0.0052,0.9998,0,0
731.991,731.991,-12,108,142,0,125,140,1,0,0,12,17,-2,0.0191,0.0023,0.0039,0.9998,0,0
732.091,732.091,-12,108,142,0,125,140,1,0,0,12,17,-2,0.0196,0.0019,0.0026,0.9998,0,0
732.191,732.191,-11,108,142,0,125,140,1,2,0,11,17,-2,0.0199,0.0012,0.0005,0.9998,1,1
732.291,732.291,-11,108,142,0,125,140,1,2,0,11,17,-2,0.0196,0.0012,-0.0014,0.9998,0,2
732.391,732.391,-11,107,142,0,125,140,1,2,0,11,18,-2,0.0201,0.0015,-0.004,0.9998,0,2
732.491,732.491,-11,107,142,0,125,140,1,2,0,11,18,-2,0.0208,0.0021,-0.006,0.9998,0,2
732.591,732.591,-11,107,142,0,125,140,1,2,0,11,18,-2,0.0218,0.0025,-0.0076,0.9997,0,2
732.691,732.691,-11,107,142,0,125,140,1,2,0,11,18,-2,0.0221,0.0026,-0.0089,0.9997,0,2
732.791,732.791,-10,106,142,0,125,140,1,2,0,10,19,-2,0.0217,0.0024,-0.0097,0.9997,0,2
732.891,732.891,-10,106,142,0,125,140,1,2,0,10,19,-2,0.021,0.0024,-0.0102,0.9997,0,2
732.991,732.991,-10,106,142,0,125,140,1,2,0,10,19,-2,0.0204,0.0025,-0.0105,0.9997,0,2
733.091,733.091,-10,105,142,0,125,140,1,2,0,10,20,-2,0.0202,0.0027,-0.01,0.9997,0,2
733.191,733.191,-9,106,142,0,125,140,1,2,0,9,19,-2,0.0202,0.0026,-0.0094,0.9997,0,2
733.291,733.291,-9,105,142,0,125,140,1,2,0,9,20,-2,0.0205,0.0025,-0.0082,0.9998,0,2
733.391,733.391,-9,105,142,0,125,140,1,2,0,9,20,-2,0.0206,0.0018,-0.0072,0.9998,0,2
733.491,733.491,-9,105,142,0,125,140,1,2,0,9,20,-2,0.0195,0.0017,-0.0059,0.9998,0,2
733.591,733.591,-9,105,143,0,125,140,1,2,0,9,20,-3,0.0178,0.0019,-0.0045,0.9998,0,2
733.691,733.691,-8,105,143,0,125,140,1,2,0,8,20,-3,0.0178,0.0019,-0.0045,0.9998,0,2
733.791,733.791,-8,105,143,0,125,140,0,2,0,8,20,-3,0.0172,0.0022,-0.0041,0.9998,0,1
733.891,733.891,-8,105,143,0,125,140,0,2,0,8,20,-3,0.0176,0.0023,-0.0034,0.9998,0,1
733.991,733.991,-7,105,143,0,125,140,0,2,0,7,20,-3,0.0183,0.0023,-0.0029,0.9998,0,1
734.091,734.091,-7,105,143,0,125,140,0,2,0,7,20,-3,0.0189,0.0023,-0.0025,0.9998,0,1
734.191,734.191,-7,106,143,0,125,140,0,2,0,7,19,-3,0.0196,0.0022,-0.0017,0.9998,0,1
734.291,734.291,-7,105,143,0,125,140,0,2,0,7,20,-3,0.0197,0.0023,-0.001,0.9998,0,1
734.401,734.401,-6,105,143,0,125,140,0,2,0,6,20,-3,0.0192,0.0019,0.0007,0.9998,0,1
734.501,734.501,-6,106,143,0,125,140,0,2,0,6,19,-3,0.0187,0.0012,0.0013,0.9998,0,1
734.601,734.601,-6,105,143,0,125,140,0,2,0,6,20,-3,0.018,0.0007,0.0024,0.9998,0,1
734.701,734.701,-5,106,143,0,125,140,0,2,0,5,19,-3,0.0179,0.0003,0.0028,0.9998,0,1
734.801,734.801,-5,106,143,0,125,140,0,2,0,5,19,-3,0.0178,-0.0002,0.0029,0.9998,0,1
734.901,734.901,-5,106,143,0,125,140,0,2,0,5,19,-3,0.0184,-0.0003,0.0027,0.9998,0,1
735.001,735.001,-5,106,143,0,125,140,0,2,0,5,19,-3,0.019,0,0.0022,0.9998,0,1
735.101,735.101,-4,106,143,0,125,140,0,2,0,4,19,-3,0.0196,0.0001,0.0012,0.9998,0,1
735.201,735.201,-4,106,143,0,125,140,0,2,0,4,19,-3,0.0194,0.0004,-0.0007,0.9998,0,1
735.301,735.301,-4,106,143,0,125,140,0,2,0,4,19,-3,0.0192,0.0005,-0.003,0.9998,0,1
735.401,735.401,-4,107,144,0,125,140,0,2,-1,4,18,-4,0.019,0.0006,-0.0053,0.9998,0,1
735.501,735.501,-4,107,144,0,125,140,0,2,-1,4,18,-4,0.0192,0.0007,-0.0075,0.9998,0,1
735.601,735.601,-4,107,144,0,125,140,0,2,-1,4,18,-4,0.0198,0.0006,-0.0092,0.9998,0,1
735.701,735.701,-3,107,144,0,125,140,0,2,-1,3,18,-4,0.0203,0.0006,-0.0104,0.9997,0,1
735.801,735.801,-3,107,144,0,125,140,0,2,-1,3,18,-4,0.0199,0.0007,-0.0111,0.9997,0,1
735.901,735.901,-3,106,144,0,125,140,0,2,-1,3,19,-4,0.0195,0.0008,-0.0115,0.9997,0,1
736.001,736.001,-3,106,144,0,125,140,0,2,-1,3,19,-4,0.0192,0.0008,-0.0115,0.9997,0,1
736.101,736.101,-3,106,144,0,125,140,0,2,-1,3,19,-4,0.019,0.001,-0.0113,0.9998,0,1
736.201,736.201,-3,106,144,0,125,140,0,2,-1,3,19,-4,0.0193,0.0013,-0.011,0.9998,0,1
736.301,736.301,-3,106,144,0,125,140,0,2,-1,3,19,-4,0.0198,0.0015,-0.0108,0.9997,0,1
736.401,736.401,-3,106,144,0,125,140,0,2,-1,3,19,-4,0.0198,0.0016,-0.0108,0.9997,0,1
736.501,736.501,-3,107,144,0,125,140,0,2,-1,3,18,-4,0.019,0.0019,-0.011,0.9998,0,1
736.601,736.601,-2,107,143,0,125,140,0,2,0,2,18,-3,0.0185,0.0023,-0.0114,0.9998,0,1
736.701,736.701,-3,107,143,0,125,140,0,2,0,3,18,-3,0.0185,0.0025,-0.0117,0.9998,0,1
736.801,736.801,-3,107,143,0,125,140,0,2,0,3,18,-3,0.0186,0.0025,-0.0126,0.9997,0,1
736.901,736.901,-3,107,143,0,125,140,0,2,0,3,18,-3,0.0191,0.0022,-0.0133,0.9997,0,1
737.001,737.001,-3,108,143,0,125,140,0,2,0,3,17,-3,0.0198,0.002,-0.0139,0.9997,0,1
737.101,737.101,-3,108,143,0,125,140,0,2,0,3,17,-3,0.0207,0.0023,-0.0146,0.9997,0,1
737.201,737.201,-3,108,143,0,125,140,0,2,0,3,17,-3,0.0216,0.0026,-0.0149,0.9997,0,1
737.301,737.301,-3,108,143,0,125,140,0,2,0,3,17,-3,0.0219,0.0029,-0.0149,0.9996,0,1
737.401,737.401,-3,109,143,0,125,140,0,2,0,3,16,-3,0.0216,0.0033,-0.015,0.9996,0,1
737.501,737.501,-3,108,143,0,125,140,0,2,0,3,17,-3,0.021,0.0038,-0.0149,0.9997,0,1
737.601,737.601,-3,109,142,0,125,140,0,2,0,3,16,-2,0.0204,0.0038,-0.0149,0.9997,0,1
737.701,737.701,-3,109,142,0,125,140,0,1,0,3,16,-2,0.0205,0.0035,-0.0148,0.9997,0,0
737.801,737.801,-3,109,142,0,125,140,0,1,0,3,16,-2,0.0204,0.0032,-0.0149,0.9997,0,0
737.901,737.901,-3,110,142,0,125,140,0,1,0,3,15,-2,0.0205,0.0032,-0.0148,0.9997,0,0
738.001,738.001,-3,110,142,0,125,140,0,1,0,3,15,-2,0.0205,0.0032,-0.0148,0.9997,0,0
738.101,738.101,-4,110,142,0,125,140,0,1,0,4,15,-2,0.0205,0.0036,-0.0147,0.9997,0,0
738.201,738.201,-4,111,142,0,125,140,0,1,0,4,14,-2,0.0186,0.0044,-0.0142,0.9997,0,0
738.301,738.301,-4,111,141,0,125,140,0,1,0,4,14,-1,0.0186,0.0044,-0.0142,0.9997,0,0
738.401,738.401,-5,111,142,0,125,140,0,1,0,5,14,-2,0.018,0.0044,-0.0138,0.9997,0,0
738.501,738.501,-5,111,141,0,125,140,0,1,0,5,14,-1,0.0177,0.0041,-0.0128,0.9998,0,0
738.601,738.601,-5,111,141,0,125,140,0,1,0,5,14,-1,0.0178,0.0036,-0.0117,0.9998,0,0
738.711,738.711,-5,111,142,0,125,140,0,1,0,5,14,-2,0.0182,0.0034,-0.0089,0.9998,0,0
738.801,738.801,-5,111,141,0,125,140,0,1,0,5,14,-1,0.0182,0.0034,-0.0089,0.9998,0,0
738.911,738.911,-5,111,141,0,125,140,0,1,0,5,14,-1,0.0183,0.0035,-0.006,0.9998,0,0
739.011,739.011,-5,112,142,0,125,140,0,1,0,5,13,-2,0.0184,0.0038,-0.0044,0.9998,0,0
739.111,739.111,-5,112,142,0,125,140,0,1,0,5,13,-2,0.0184,0.0038,-0.0044,0.9998,0,0
739.211,739.211,-6,113,142,0,125,140,0,1,0,6,12,-2,0.0198,0.0035,-0.0031,0.9998,0,0
739.311,739.311,-6,114,142,0,125,140,0,1,0,6,11,-2,0.0199,0.0035,-0.0028,0.9998,0,0
739.411,739.411,-6,114,142,0,125,140,0,1,0,6,11,-2,0.0198,0.0039,-0.0024,0.9998,0,0
739.511,739.511,-6,114,142,0,125,140,0,1,0,6,11,-2,0.0198,0.0039,-0.0024,0.9998,0,0
739.611,739.611,-7,114,142,0,125,140,0,1,0,7,11,-2,0.0194,0.0045,-0.0015,0.9998,0,0
739.711,739.711,-7,115,142,0,125,140,0,1,0,7,10,-2,0.0191,0.005,-0.0005,0.9998,0,0
739.811,739.811,-7,115,142,0,125,140,0,1,0,7,10,-2,0.0194,0.0055,0.0014,0.9998,0,0
739.911,739.911,-7,116,142,0,125,140,0,1,0,7,9,-2,0.0195,0.0055,0.0031,0.9998,0,0
740.011,740.011,-8,116,142,0,125,140,0,1,0,8,9,-2,0.0199,0.0055,0.005,0.9998,0,0
740.111,740.111,-8,117,142,0,125,140,1,0,0,8,8,-2,0.0207,0.0052,0.0066,0.9998,0,0
740.211,740.211,-7,117,142,0,125,140,0,1,0,7,8,-2,0.0207,0.005,0.0073,0.9997,0,0
740.311,740.311,-7,117,142,0,125,140,0,1,0,7,8,-2,0.0203,0.0045,0.008,0.9998,0,0
740.411,740.411,-8,117,142,0,125,140,0,1,0,8,8,-2,0.0199,0.0043,0.0079,0.9998,0,0
740.511,740.511,-8,118,142,0,125,140,1,0,0,8,7,-2,0.0192,0.0037,0.0069,0.9998,0,0
740.611,740.611,-9,119,142,0,125,140,1,0,0,9,6,-2,0.0192,0.0032,0.0055,0.9998,0,0
740.711,740.711,-9,119,142,0,125,140,1,0,0,9,6,-2,0.0194,0.0028,0.0033,0.9998,0,0
740.811,740.811,-9,120,142,0,125,140,1,0,0,9,5,-2,0.0204,0.0028,0.0004,0.9998,0,0
740.911,740.911,-9,120,142,0,125,140,1,0,0,9,5,-2,0.0212,0.0034,-0.0018,0.9998,0,0
741.011,741.011,-10,121,142,0,125,140,1,0,0,10,4,-2,0.0213,0.004,-0.0034,0.9998,0,0
741.111,741.111,-10,121,141,0,125,140,1,0,0,10,4,-1,0.0212,0.0042,-0.0048,0.9998,0,0
741.211,741.211,-10,121,141,0,125,140,1,0,0,10,4,-1,0.0209,0.0047,-0.0058,0.9998,0,0
741.311,741.311,-10,122,141,0,125,140,1,0,0,10,3,-1,0.0209,0.0054,-0.0061,0.9997,0,0
741.411,741.411,-10,122,141,0,125,140,1,0,0,10,3,-1,0.0209,0.0058,-0.006,0.9997,0,0
741.511,741.511,-11,122,140,0,125,140,1,0,0,11,3,0,0.0207,0.006,-0.0056,0.9998,0,0
741.611,741.611,-11,123,140,0,125,140,1,0,0,11,2,0,0.0197,0.0051,-0.005,0.9998,0,0
741.711,741.711,-11,123,140,0,125,140,1,0,0,11,2,0,0.0187,0.0035,-0.0037,0.9998,0,0
741.811,741.811,-12,123,140,0,125,140,1,0,0,12,2,0,0.0179,0.0029,-0.002,0.9998,0,0
741.911,741.911,-12,123,140,0,125,140,1,0,0,12,2,0,0.017,0.0028,-0.0002,0.9999,0,0
742.011,742.011,-12,123,140,0,125,140,1,0,0,12,2,0,0.0165,0.0021,0.0023,0.9999,0,0
742.111,742.111,-12,124,139,0,125,140,1,0,0,12,1,1,0.0163,0.0014,0.0049,0.9999,0,0
742.211,742.211,-12,124,139,0,125,140,1,0,0,12,1,1,0.0163,0.0014,0.0049,0.9999,0,0
742.311,742.311,-12,124,139,0,125,140,1,0,0,12,1,1,0.0157,0.0003,0.0088,0.9998,0,0
742.411,742.411,-12,124,139,0,125,140,1,0,0,12,1,1,0.0158,0.0002,0.0105,0.9998,0,0
742.511,742.511,-12,124,139,0,125,140,1,0,0,12,1,1,0.0163,0.0007,0.0114,0.9998,0,0
742.611,742.611,-12,125,139,0,125,140,1,0,0,12,0,1,0.0163,0.0007,0.0114,0.9998,0,0
742.711,742.711,-12,125,139,0,125,140,1,0,0,12,0,1,0.0169,0.0013,0.0119,0.9998,0,0
742.811,742.811,-12,125,139,0,125,140,1,0,0,12,0,1,0.0176,0.0021,0.0123,0.9998,0,0
742.911,742.911,-12,126,139,0,125,140,1,0,0,12,-1,1,0.0179,0.0024,0.0123,0.9998,0,0
743.021,743.021,-12,126,139,0,125,140,1,0,0,12,-1,1,0.0191,0.0023,0.0115,0.9997,0,0
743.121,743.121,-12,126,139,0,125,140,1,0,0,12,-1,1,0.0198,0.0019,0.0107,0.9997,0,0
743.221,743.221,-12,127,139,0,125,140,1,0,0,12,-2,1,0.0198,0.0011,0.0101,0.9998,0,0
743.321,743.321,-11,127,139,0,125,140,1,0,0,11,-2,1,0.0188,0.0006,0.0091,0.9998,0,0
743.421,743.421,-11,127,138,0,125,140,1,0,0,11,-2,2,0.0176,-0.0001,0.0081,0.9998,0,0
743.521,743.521,-12,127,139,0,125,140,1,0,0,12,-2,1,0.0161,-0.0004,0.0068,0.9998,0,0
743.621,743.621,-12,127,139,0,125,140,1,0,0,12,-2,1,0.0155,-0.0006,0.0057,0.9999,0,0
743.721,743.721,-12,127,138,0,125,140,1,0,0,12,-2,2,0.0154,-0.0004,0.004,0.9999,0,0
743.821,743.821,-12,128,138,0,125,140,1,0,0,12,-3,2,0.0162,-0.0001,0.002,0.9999,0,0
743.921,743.921,-12,128,138,0,125,140,1,0,0,12,-3,2,0.0171,0.0001,0.0004,0.9999,0,0
744.021,744.021,-12,128,138,0,125,140,1,0,0,12,-3,2,0.018,-0.0002,-0.0014,0.9998,0,0
744.121,744.121,-12,128,138,0,125,140,1,0,0,12,-3,2,0.0184,-0.0008,-0.0024,0.9998,0,0
744.221,744.221,-11,128,138,0,125,140,1,0,0,11,-3,2,0.0177,-0.0008,-0.0037,0.9998,0,0
744.321,744.321,-11,128,138,0,125,140,1,0,0,11,-3,2,0.0165,-0.0008,-0.0043,0.9999,0,0
744.421,744.421,-11,128,138,0,125,140,1,0,0,11,-3,2,0.0162,-0.001,-0.0047,0.9999,0,0
744.521,744.521,-11,128,138,0,125,140,1,0,0,11,-3,2,0.0151,-0.0009,-0.0053,0.9999,0,0
744.621,744.621,-11,128,138,0,125,140,1,0,0,11,-3,2,0.0148,-0.0009,-0.0055,0.9999,0,0
744.721,744.721,-11,128,138,0,125,140,1,0,0,11,-3,2,0.0155,-0.001,-0.0053,0.9999,0,0
744.821,744.821,-11,129,138,0,125,140,1,0,0,11,-4,2,0.0158,-0.0014,-0.0052,0.9999,0,0
744.921,744.921,-10,129,138,0,125,140,1,0,0,10,-4,2,0.0161,-0.0015,-0.0048,0.9999,0,0
745.021,745.021,-10,130,138,0,125,140,1,0,0,10,-5,2,0.0165,-0.0017,-0.0045,0.9999,0,0
745.121,745.121,-10,130,138,0,125,140,1,0,0,10,-5,2,0.0171,-0.0017,-0.0041,0.9998,0,0
745.221,745.221,-10,130,138,0,125,140,1,0,0,10,-5,2,0.0173,-0.002,-0.0035,0.9998,0,0
745.321,745.321,-10,130,138,0,125,140,1,0,0,10,-5,2,0.0174,-0.0021,-0.0028,0.9998,0,0
745.421,745.421,-10,130,138,0,125,140,1,0,0,10,-5,2,0.0173,-0.0021,-0.0021,0.9998,0,0
745.521,745.521,-10,131,138,0,125,140,1,0,0,10,-6,2,0.0173,-0.0019,-0.0016,0.9998,0,0
745.621,745.621,-10,130,138,0,125,140,1,0,0,10,-5,2,0.0172,-0.0016,-0.0008,0.9999,0,0
745.721,745.721,-10,130,138,0,125,140,1,0,0,10,-5,2,0.0169,-0.0015,0.0003,0.9999,0,0
745.821,745.821,-10,131,138,0,125,140,1,0,0,10,-6,2,0.0162,-0.0013,0.002,0.9999,0,0
745.921,745.921,-10,130,138,0,125,140,1,0,0,10,-5,2,0.0159,-0.0007,0.0042,0.9999,0,0
746.021,746.021,-10,130,138,0,125,140,1,0,0,10,-5,2,0.0158,-0.0002,0.0057,0.9999,0,0
746.121,746.121,-9,131,139,0,125,140,1,0,0,9,-6,1,0.0157,-0.0001,0.0073,0.9999,0,0
746.221,746.221,-10,131,139,0,125,140,1,0,0,10,-6,1,0.0163,-0.0002,0.0085,0.9998,0,0
746.321,746.321,-10,131,139,0,125,140,1,0,0,10,-6,1,0.0163,-0.0002,0.0085,0.9998,0,0
746.421,746.421,-9,132,139,0,125,140,1,0,0,9,-7,1,0.0173,-0.0004,0.0097,0.9998,0,0
746.521,746.521,-9,132,139,0,125,140,1,0,0,9,-7,1,0.0167,-0.0002,0.0096,0.9998,0,0
746.621,746.621,-9,132,139,0,125,140,1,0,0,9,-7,1,0.0167,-0.0002,0.0096,0.9998,0,0
746.721,746.721,-9,132,139,0,125,140,1,0,0,9,-7,1,0.0163,-0.0001,0.0096,0.9998,0,0
746.821,746.821,-9,132,139,0,125,140,1,0,0,9,-7,1,0.0152,-0.0001,0.0093,0.9998,0,0
746.921,746.921,-9,132,139,0,125,140,1,0,0,9,-7,1,0.0145,-0.0004,0.0082,0.9999,0,0
747.021,747.021,-9,132,139,0,125,140,1,0,0,9,-7,1,0.015,-0.0009,0.0073,0.9999,0,0
747.131,747.131,-9,133,140,0,125,140,1,0,0,9,-8,0,0.0166,-0.0013,0.0046,0.9999,0,0
747.231,747.231,-9,132,139,0,125,140,1,0,0,9,-7,1,0.0171,-0.0016,0.0035,0.9998,0,0
747.331,747.331,-9,132,139,0,125,140,1,0,0,9,-7,1,0.0174,-0.0016,0.0023,0.9998,0,0
747.431,747.431,-9,132,139,0,125,140,1,0,0,9,-7,1,0.0172,-0.0015,0.0003,0.9999,0,0
747.531,747.531,-9,132,139,0,125,140,1,0,0,9,-7,1,0.0167,-0.001,-0.0015,0.9999,0,0
747.631,747.631,-9,132,138,0,125,140,1,0,0,9,-7,2,0.0164,-0.0006,-0.0036,0.9999,0,0
747.731,747.731,-9,132,138,0,125,140,1,0,0,9,-7,2,0.0154,-0.0003,-0.0061,0.9999,0,0
747.831,747.831,-9,132,138,0,125,140,1,0,0,9,-7,2,0.0145,-0.0005,-0.0078,0.9999,0,0
747.931,747.931,-9,132,138,0,125,140,1,0,0,9,-7,2,0.0141,-0.0012,-0.0097,0.9999,0,0
748.031,748.031,-9,132,138,0,125,140,1,0,0,9,-7,2,0.0135,-0.0017,-0.0108,0.9998,0,0
748.131,748.131,-8,132,138,0,125,140,1,0,0,8,-7,2,0.0136,-0.0018,-0.012,0.9998,0,0
748.231,748.231,-9,132,137,0,125,140,1,0,0,9,-7,3,0.0142,-0.002,-0.0126,0.9998,0,0
748.331,748.331,-9,132,137,0,125,140,1,0,0,9,-7,3,0.0146,-0.0018,-0.0128,0.9998,0,0
748.431,748.431,-9,133,138,0,125,140,1,0,0,9,-8,2,0.0152,-0.0016,-0.0127,0.9998,0,0
748.531,748.531,-9,133,138,0,125,140,0,-1,0,9,-8,2,0.0154,-0.0012,-0.0124,0.9998,0,0
748.631,748.631,-9,133,138,0,125,140,0,-1,0,9,-8,2,0.0157,-0.0008,-0.0122,0.9998,0,0
748.731,748.731,-9,134,138,0,125,140,0,-1,0,9,-9,2,0.0164,-0.0005,-0.0119,0.9998,0,0
748.831,748.831,-9,134,138,0,125,140,0,-1,0,9,-9,2,0.0175,-0.0007,-0.0115,0.9998,0,0
748.931,748.931,-9,134,138,0,125,140,0,-1,0,9,-9,2,0.0185,-0.0009,-0.0105,0.9998,0,0
749.031,749.031,-9,135,138,0,125,140,0,-1,0,9,-10,2,0.0181,-0.0008,-0.0094,0.9998,0,0
749.131,749.131,-9,135,138,0,125,140,0,-1,0,9,-10,2,0.0176,-0.0007,-0.0081,0.9998,0,0
749.231,749.231,-9,135,138,0,125,140,0,-1,0,9,-10,2,0.0167,-0.001,-0.0069,0.9998,0,0
749.331,749.331,-9,135,138,0,125,140,0,-1,0,9,-10,2,0.0163,-0.0013,-0.0056,0.9998,0,0
749.431,749.431,-10,135,138,0,125,140,0,-1,0,10,-10,2,0.016,-0.0015,-0.0047,0.9999,0,0
749.531,749.531,-9,135,138,0,125,140,0,-1,0,9,-10,2,0.016,-0.0015,-0.0047,0.9999,0,0
749.631,749.631,-10,135,138,0,125,140,0,-1,0,10,-10,2,0.0161,-0.0023,-0.0022,0.9999,0,0
749.731,749.731,-10,136,138,0,125,140,0,-1,0,10,-11,2,0.0175,-0.0025,-0.0005,0.9998,0,0
749.831,749.831,-9,136,138,0,125,140,0,-1,0,9,-11,2,0.0183,-0.0027,0.0015,0.9998,0,0
749.931,749.931,-9,136,138,0,125,140,0,-1,0,9,-11,2,0.0187,-0.0031,0.0035,0.9998,0,0
750.031,750.031,-9,136,138,0,125,140,0,-1,0,9,-11,2,0.0187,-0.0029,0.0061,0.9998,0,0
750.131,750.131,-9,136,138,0,125,140,0,-1,0,9,-11,2,0.018,-0.0029,0.008,0.9998,0,0
750.231,750.231,-9,137,139,0,125,140,0,-1,0,9,-12,1,0.017,-0.0025,0.0088,0.9998,0,0
750.331,750.331,-10,137,139,0,125,140,0,-1,0,10,-12,1,0.0164,-0.0016,0.0091,0.9998,0,0
750.431,750.431,-10,137,139,0,125,140,0,-1,0,10,-12,1,0.0166,-0.0009,0.009,0.9998,0,0
750.531,750.531,-10,137,139,0,125,140,0,-1,0,10,-12,1,0.0166,-0.0009,0.009,0.9998,0,0
750.631,750.631,-10,137,139,0,125,140,0,-1,0,10,-12,1,0.0181,-0.0009,0.0087,0.9998,0,0
750.731,750.731,-10,138,139,0,125,140,0,-1,0,10,-13,1,0.0184,-0.0013,0.0085,0.9998,0,0
750.831,750.831,-10,138,138,0,125,140,0,-1,0,10,-13,2,0.0189,-0.0024,0.0083,0.9998,0,0
750.931,750.931,-10,139,138,0,125,140,0,-1,0,10,-14,2,0.0193,-0.0028,0.0084,0.9998,0,0
751.031,751.031,-10,139,138,0,125,140,0,-1,0,10,-14,2,0.0193,-0.0027,0.0086,0.9998,0,0
751.131,751.131,-10,139,138,0,125,140,0,-1,0,10,-14,2,0.0193,-0.0027,0.0086,0.9998,0,0
